Tennis French Open 2011 Mens Tournament Third Round Matches A Murray v Berrer 
Set Betting
Timestamp,Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
1306582736650,Sat May 28 12:38:56 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,85.8,1.37,3.27,233193.95,1.27,
1306582740650,Sat May 28 12:39:00 BST 2011,5,ACTIVE,A Murray 3 - 0,1.37,96.73,1.48,43.33,233200.48,1.37,
1306582746650,Sat May 28 12:39:06 BST 2011,5,ACTIVE,A Murray 3 - 0,1.37,99.33,1.48,43.33,233200.48,1.37,
1306582747650,Sat May 28 12:39:07 BST 2011,5,ACTIVE,A Murray 3 - 0,1.37,118.33,1.48,43.33,233200.48,1.37,
1306582753650,Sat May 28 12:39:13 BST 2011,5,ACTIVE,A Murray 3 - 0,1.37,19.73,1.48,43.33,233392.48,1.37,
1306582756650,Sat May 28 12:39:16 BST 2011,5,ACTIVE,A Murray 3 - 0,1.48,15.48,1.75,10.0,233600.98,1.48,
1306582760650,Sat May 28 12:39:20 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,65.0,1.75,10.0,233600.98,1.48,
1306582763650,Sat May 28 12:39:23 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,65.0,1.37,19.0,233600.98,1.48,
1306582770650,Sat May 28 12:39:30 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,65.0,1.37,16.4,233606.19,1.37,
1306582781650,Sat May 28 12:39:41 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,65.0,1.37,16.4,233606.19,1.37,
1306582783650,Sat May 28 12:39:43 BST 2011,5,ACTIVE,A Murray 3 - 0,1.37,83.6,1.75,10.0,233638.98,1.37,
1306582791650,Sat May 28 12:39:51 BST 2011,5,ACTIVE,A Murray 3 - 0,1.37,83.6,1.75,10.0,233638.98,1.37,
1306582794650,Sat May 28 12:39:54 BST 2011,5,ACTIVE,A Murray 3 - 0,1.37,5.6,1.75,10.0,233804.98,1.37,
1306582797650,Sat May 28 12:39:57 BST 2011,5,ACTIVE,A Murray 3 - 0,1.37,5.6,1.75,10.0,233804.98,1.37,
1306582812650,Sat May 28 12:40:12 BST 2011,5,ACTIVE,A Murray 3 - 0,1.37,5.0,1.75,10.0,233804.98,1.37,
1306582828650,Sat May 28 12:40:28 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,85.8,1.75,10.0,233814.98,1.37,
1306582833650,Sat May 28 12:40:33 BST 2011,5,ACTIVE,A Murray 3 - 0,1.4,173.34,1.75,10.0,233814.98,1.37,
1306582844650,Sat May 28 12:40:44 BST 2011,5,ACTIVE,A Murray 3 - 0,1.75,8.27,1.9,66.27,233834.98,1.75,
1306582877650,Sat May 28 12:41:17 BST 2011,5,ACTIVE,A Murray 3 - 0,1.4,173.34,1.75,40.71,233857.17,1.75,
1306582879650,Sat May 28 12:41:19 BST 2011,5,ACTIVE,A Murray 3 - 0,1.4,173.34,1.75,412.71,233857.17,1.75,
1306582884650,Sat May 28 12:41:24 BST 2011,5,ACTIVE,A Murray 3 - 0,1.4,173.34,1.75,372.0,233857.17,1.75,
1306582887650,Sat May 28 12:41:27 BST 2011,5,ACTIVE,A Murray 3 - 0,1.4,173.34,1.75,372.0,233857.17,1.75,
1306582888650,Sat May 28 12:41:28 BST 2011,5,ACTIVE,A Murray 3 - 0,1.4,173.34,1.75,372.0,233857.17,1.75,
1306582891650,Sat May 28 12:41:31 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,85.8,1.7,5.0,233857.17,1.75,
1306582895650,Sat May 28 12:41:35 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,85.8,1.4,181.66,233857.17,1.75,
1306582899650,Sat May 28 12:41:39 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,85.8,1.4,8.66,233857.17,1.75,
1306582910650,Sat May 28 12:41:50 BST 2011,5,ACTIVE,A Murray 3 - 0,1.4,64.67,1.7,5.0,234074.52,1.4,
1306582919650,Sat May 28 12:41:59 BST 2011,5,ACTIVE,A Murray 3 - 0,1.4,74.67,1.7,5.0,234074.52,1.4,
1306582933650,Sat May 28 12:42:13 BST 2011,5,ACTIVE,A Murray 3 - 0,1.4,74.67,1.75,372.0,234083.17,1.7,
1306582938650,Sat May 28 12:42:18 BST 2011,5,ACTIVE,A Murray 3 - 0,1.4,64.67,1.75,372.0,234083.17,1.7,
1306582942650,Sat May 28 12:42:22 BST 2011,5,ACTIVE,A Murray 3 - 0,1.41,10.0,1.75,372.0,234083.17,1.7,
1306582945650,Sat May 28 12:42:25 BST 2011,5,ACTIVE,A Murray 3 - 0,1.41,10.0,1.7,157.27,234083.17,1.7,
1306582946650,Sat May 28 12:42:26 BST 2011,5,ACTIVE,A Murray 3 - 0,1.41,10.0,1.7,357.27,234083.17,1.7,
1306582948650,Sat May 28 12:42:28 BST 2011,5,ACTIVE,A Murray 3 - 0,1.41,10.0,1.7,357.27,234083.17,1.7,
1306582957650,Sat May 28 12:42:37 BST 2011,5,ACTIVE,A Murray 3 - 0,1.41,10.0,1.6,74.0,234083.17,1.7,
1306582964650,Sat May 28 12:42:44 BST 2011,5,ACTIVE,A Murray 3 - 0,1.41,10.0,1.6,74.0,234083.17,1.7,
1306582971650,Sat May 28 12:42:51 BST 2011,5,ACTIVE,A Murray 3 - 0,1.41,10.0,1.59,156.6,234083.17,1.7,
1306582976650,Sat May 28 12:42:56 BST 2011,5,ACTIVE,A Murray 3 - 0,1.41,10.0,1.59,139.26,234117.83,1.59,
1306582986650,Sat May 28 12:43:06 BST 2011,5,ACTIVE,A Murray 3 - 0,1.41,10.0,1.59,139.26,234117.83,1.59,
1306582991650,Sat May 28 12:43:11 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,85.8,1.41,362.0,234137.83,1.41,
1306582993650,Sat May 28 12:43:13 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,85.8,1.41,355.93,234149.97,1.41,
1306582994650,Sat May 28 12:43:14 BST 2011,5,ACTIVE,A Murray 3 - 0,1.4,43.33,1.41,355.93,234149.97,1.41,
1306583005650,Sat May 28 12:43:25 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,85.8,1.59,139.26,234235.97,1.4,
1306583007650,Sat May 28 12:43:27 BST 2011,5,ACTIVE,A Murray 3 - 0,1.41,17.33,1.59,139.26,234235.97,1.4,
1306583009650,Sat May 28 12:43:29 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,85.8,1.39,19.46,234271.31,1.4,
1306583010650,Sat May 28 12:43:30 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,85.8,1.39,19.46,234271.31,1.4,
1306583011650,Sat May 28 12:43:31 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,85.8,1.4,355.93,234271.31,1.4,
1306583022650,Sat May 28 12:43:42 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,85.8,1.39,38.92,234271.31,1.4,
1306583026650,Sat May 28 12:43:46 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,85.8,1.59,139.26,234982.02,1.4,
1306583041650,Sat May 28 12:44:01 BST 2011,5,ACTIVE,A Murray 3 - 0,1.4,17.21,1.59,139.26,234983.17,1.4,
1306583049650,Sat May 28 12:44:09 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,330.13,1.59,139.26,235183.17,1.39,
1306583083650,Sat May 28 12:44:43 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,330.13,1.74,139.26,235183.17,1.39,
1306583091650,Sat May 28 12:44:51 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,150.13,1.6,100.0,235543.17,1.39,
1306583103650,Sat May 28 12:45:03 BST 2011,5,ACTIVE,A Murray 3 - 0,1.59,35.0,1.6,100.0,235543.17,1.39,
1306583112650,Sat May 28 12:45:12 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,150.13,1.74,139.26,235543.17,1.39,
1306583125650,Sat May 28 12:45:25 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,150.13,1.59,65.0,235613.17,1.59,
1306583138650,Sat May 28 12:45:38 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,150.13,1.59,60.0,235623.17,1.59,
1306583140650,Sat May 28 12:45:40 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,150.13,1.59,180.0,235623.17,1.59,
1306583154650,Sat May 28 12:45:54 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,91.64,1.59,180.0,235740.16,1.39,
1306583159650,Sat May 28 12:45:59 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,91.64,1.59,30.0,236040.16,1.59,
1306583162650,Sat May 28 12:46:02 BST 2011,5,ACTIVE,A Murray 3 - 0,1.59,13.33,1.79,139.26,236100.16,1.59,
1306583167650,Sat May 28 12:46:07 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,91.64,1.5,7.66,236126.83,1.59,
1306583169650,Sat May 28 12:46:09 BST 2011,5,ACTIVE,A Murray 3 - 0,1.4,8.66,1.5,7.66,236126.83,1.59,
1306583175650,Sat May 28 12:46:15 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,91.64,1.5,7.66,236126.83,1.59,
1306583176650,Sat May 28 12:46:16 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,91.64,1.5,7.66,236126.83,1.59,
1306583180650,Sat May 28 12:46:20 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,91.64,1.5,7.66,236126.83,1.59,
1306583181650,Sat May 28 12:46:21 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,91.64,1.59,13.0,236140.69,1.5,
1306583182650,Sat May 28 12:46:22 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,91.64,1.59,11.65,236144.84,1.59,
1306583191650,Sat May 28 12:46:31 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,91.64,1.59,11.65,236144.84,1.59,
1306583243650,Sat May 28 12:47:23 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,91.64,1.59,11.65,236144.84,1.59,
1306583248650,Sat May 28 12:47:28 BST 2011,5,ACTIVE,A Murray 3 - 0,1.59,88.35,1.79,139.26,236202.16,1.59,
1306583250650,Sat May 28 12:47:30 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,74.64,1.5,86.67,236202.16,1.59,
1306583254650,Sat May 28 12:47:34 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,74.64,1.5,77.13,236221.2,1.5,
1306583268650,Sat May 28 12:47:48 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,74.64,1.5,48.53,236278.4,1.5,
1306583278650,Sat May 28 12:47:58 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,65.0,1.39,411.9,236427.69,1.39,
1306583279650,Sat May 28 12:47:59 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,65.0,1.39,411.9,236427.69,1.39,
1306583280650,Sat May 28 12:48:00 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,65.0,1.39,345.16,236561.17,1.39,
1306583285650,Sat May 28 12:48:05 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,65.0,1.39,278.43,236694.66,1.39,
1306583294650,Sat May 28 12:48:14 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,65.0,1.39,265.61,236720.3,1.39,
1306583301650,Sat May 28 12:48:21 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,65.0,1.39,201.47,236848.55,1.39,
1306583302650,Sat May 28 12:48:22 BST 2011,5,ACTIVE,A Murray 3 - 0,1.3,30.0,1.39,188.47,236874.55,1.39,
1306583311650,Sat May 28 12:48:31 BST 2011,5,ACTIVE,A Murray 3 - 0,1.3,30.0,1.39,159.87,236931.75,1.39,
1306583312650,Sat May 28 12:48:32 BST 2011,5,ACTIVE,A Murray 3 - 0,1.3,30.0,1.45,346.68,236931.75,1.39,
1306583316650,Sat May 28 12:48:36 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,12.18,1.45,346.68,236931.75,1.39,
1306583319650,Sat May 28 12:48:39 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,42.18,1.45,346.68,236931.75,1.39,
1306583321650,Sat May 28 12:48:41 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,47.18,1.45,346.68,236931.75,1.39,
1306583324650,Sat May 28 12:48:44 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,47.18,1.45,343.68,236937.75,1.45,
1306583326650,Sat May 28 12:48:46 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,48.9,1.45,343.68,236937.75,1.45,
1306583327650,Sat May 28 12:48:47 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,113.9,1.45,343.68,236937.75,1.45,
1306583329650,Sat May 28 12:48:49 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,373.91,1.45,343.68,236937.75,1.45,
1306583330650,Sat May 28 12:48:50 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,343.91,1.45,343.68,236937.75,1.45,
1306583331650,Sat May 28 12:48:51 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,342.19,1.45,343.68,236937.75,1.45,
1306583332650,Sat May 28 12:48:52 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,342.19,1.45,313.68,236997.75,1.45,
1306583343650,Sat May 28 12:49:03 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,82.18,1.45,313.68,236997.75,1.45,
1306583344650,Sat May 28 12:49:04 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,4081.07,1.39,14.01,237162.12,1.39,
1306583346650,Sat May 28 12:49:06 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,4081.07,1.45,302.69,237212.12,1.45,
1306583354650,Sat May 28 12:49:14 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,43.33,1.45,302.69,237212.12,1.45,
1306583355650,Sat May 28 12:49:15 BST 2011,5,ACTIVE,A Murray 3 - 0,1.39,43.33,1.45,296.69,237224.12,1.45,
1306583362650,Sat May 28 12:49:22 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,4081.07,1.5,48.53,237224.12,1.45,
1306583367650,Sat May 28 12:49:27 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,4081.07,1.47,296.69,237224.12,1.45,
1306583368650,Sat May 28 12:49:28 BST 2011,5,ACTIVE,A Murray 3 - 0,1.45,20.0,1.47,296.69,237224.12,1.45,
1306583369650,Sat May 28 12:49:29 BST 2011,5,ACTIVE,A Murray 3 - 0,1.45,20.0,1.47,296.69,237224.12,1.45,
1306583374650,Sat May 28 12:49:34 BST 2011,5,ACTIVE,A Murray 3 - 0,1.45,280.01,1.47,296.69,237224.12,1.45,
1306583381650,Sat May 28 12:49:41 BST 2011,5,ACTIVE,A Murray 3 - 0,1.45,285.01,1.47,296.69,237224.12,1.45,
1306583383650,Sat May 28 12:49:43 BST 2011,5,ACTIVE,A Murray 3 - 0,1.45,285.01,1.47,288.03,237241.47,1.47,
1306583388650,Sat May 28 12:49:48 BST 2011,5,ACTIVE,A Murray 3 - 0,1.45,285.01,1.47,288.03,237241.47,1.47,
