Tennis Sony Ericsson Open 2011 Womens Tournament The Final Sharapova v Azarenka 
Match Odds
Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
Sat Apr 02 19:00:28 BST 2011,5,ACTIVE,Maria Sharapova,14.0,24.76,15.0,76.26,187563.38,14.0,
Sat Apr 02 19:00:29 BST 2011,5,ACTIVE,Maria Sharapova,14.0,71.55,15.0,76.26,187563.38,14.0,
Sat Apr 02 19:00:30 BST 2011,5,ACTIVE,Maria Sharapova,12.5,4.0,14.0,178.45,187706.47,14.0,
Sat Apr 02 19:00:31 BST 2011,5,ACTIVE,Maria Sharapova,12.5,4.0,14.0,178.45,187728.55,13.5,
Sat Apr 02 19:00:32 BST 2011,5,ACTIVE,Maria Sharapova,12.5,4.0,15.0,76.26,187728.55,13.5,
Sat Apr 02 19:00:33 BST 2011,5,ACTIVE,Maria Sharapova,12.5,4.0,15.0,33.16,187967.62,15.0,
Sat Apr 02 19:00:35 BST 2011,5,ACTIVE,Maria Sharapova,14.0,9.71,15.0,33.16,187967.62,15.0,
Sat Apr 02 19:00:36 BST 2011,5,ACTIVE,Maria Sharapova,14.0,9.71,15.0,33.16,187967.62,15.0,
Sat Apr 02 19:00:39 BST 2011,5,ACTIVE,Maria Sharapova,12.5,4.0,15.0,13.13,188007.7,15.0,
Sat Apr 02 19:00:41 BST 2011,5,ACTIVE,Maria Sharapova,14.5,111.0,15.0,2.49,188028.98,15.0,
Sat Apr 02 19:00:44 BST 2011,5,ACTIVE,Maria Sharapova,14.0,222.0,15.0,2.49,188028.98,15.0,
Sat Apr 02 19:00:45 BST 2011,5,ACTIVE,Maria Sharapova,15.0,52.51,20.0,44.14,188033.97,15.0,
Sat Apr 02 19:00:46 BST 2011,5,ACTIVE,Maria Sharapova,15.0,52.51,48.0,25.6,188033.97,15.0,
Sat Apr 02 19:00:47 BST 2011,5,ACTIVE,Maria Sharapova,15.0,74.51,21.0,178.45,188033.97,15.0,
Sat Apr 02 19:00:49 BST 2011,5,ACTIVE,Maria Sharapova,15.5,111.0,21.0,178.45,188033.97,15.0,
Sat Apr 02 19:00:50 BST 2011,5,ACTIVE,Maria Sharapova,16.0,111.0,21.0,178.45,188038.95,15.5,
Sat Apr 02 19:00:51 BST 2011,5,ACTIVE,Maria Sharapova,16.0,111.0,48.0,25.6,188038.95,15.5,
Sat Apr 02 19:00:55 BST 2011,5,ACTIVE,Maria Sharapova,16.0,111.0,48.0,25.6,188038.95,15.5,
Sat Apr 02 19:00:56 BST 2011,5,ACTIVE,Maria Sharapova,16.0,95.99,48.0,25.6,188068.97,16.0,
Sat Apr 02 19:00:57 BST 2011,5,ACTIVE,Maria Sharapova,16.0,91.58,48.0,25.6,188077.8,16.0,
Sat Apr 02 19:00:58 BST 2011,5,ACTIVE,Maria Sharapova,16.0,91.58,48.0,25.6,188077.8,16.0,
Sat Apr 02 19:00:59 BST 2011,5,ACTIVE,Maria Sharapova,15.0,62.0,48.0,25.6,188077.8,16.0,
Sat Apr 02 19:01:06 BST 2011,5,ACTIVE,Maria Sharapova,15.0,52.0,48.0,25.6,188077.8,16.0,
Sat Apr 02 19:01:10 BST 2011,5,ACTIVE,Maria Sharapova,12.5,4.0,48.0,25.6,188181.8,15.0,
Sat Apr 02 19:01:14 BST 2011,5,ACTIVE,Maria Sharapova,13.0,2.64,15.0,77.0,188181.8,15.0,
Sat Apr 02 19:01:15 BST 2011,5,ACTIVE,Maria Sharapova,13.0,2.64,15.0,93.77,188181.8,15.0,
Sat Apr 02 19:01:16 BST 2011,5,ACTIVE,Maria Sharapova,13.0,2.64,15.0,92.0,188185.33,15.0,
Sat Apr 02 19:01:17 BST 2011,5,ACTIVE,Maria Sharapova,13.0,2.64,14.0,250.0,188185.33,15.0,
Sat Apr 02 19:01:20 BST 2011,5,ACTIVE,Maria Sharapova,13.0,2.64,14.0,250.0,188185.33,15.0,
Sat Apr 02 19:01:21 BST 2011,5,ACTIVE,Maria Sharapova,13.0,2.64,14.0,250.0,188185.33,15.0,
Sat Apr 02 19:01:24 BST 2011,5,ACTIVE,Maria Sharapova,13.0,2.64,14.0,250.0,188185.33,15.0,
Sat Apr 02 19:01:26 BST 2011,5,ACTIVE,Maria Sharapova,13.0,2.64,14.0,250.0,188185.33,15.0,
Sat Apr 02 19:01:27 BST 2011,5,ACTIVE,Maria Sharapova,12.5,4.0,14.0,250.0,188185.33,15.0,
Sat Apr 02 19:01:28 BST 2011,5,ACTIVE,Maria Sharapova,12.5,4.0,15.0,79.64,188185.33,15.0,
Sat Apr 02 19:01:29 BST 2011,5,ACTIVE,Maria Sharapova,12.5,4.0,15.0,69.64,188205.33,15.0,
Sat Apr 02 19:01:32 BST 2011,5,ACTIVE,Maria Sharapova,12.5,4.0,15.0,69.64,188207.98,13.5,
Sat Apr 02 19:01:37 BST 2011,5,ACTIVE,Maria Sharapova,12.0,4.4,15.0,69.64,188213.28,12.5,
Sat Apr 02 19:01:41 BST 2011,5,ACTIVE,Maria Sharapova,12.0,4.4,15.0,4.41,188213.28,12.5,
Sat Apr 02 19:01:42 BST 2011,5,ACTIVE,Maria Sharapova,15.0,95.95,48.0,25.6,188219.72,15.0,
Sat Apr 02 19:01:43 BST 2011,5,ACTIVE,Maria Sharapova,16.0,176.58,48.0,25.6,188219.72,15.0,
Sat Apr 02 19:01:44 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1078.93,48.0,25.6,188219.72,15.0,
Sat Apr 02 19:01:45 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1076.93,48.0,25.6,188223.72,17.0,
Sat Apr 02 19:01:46 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1074.92,48.0,25.6,188227.72,17.0,
Sat Apr 02 19:01:51 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1074.92,48.0,25.6,188227.72,17.0,
Sat Apr 02 19:01:53 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1067.3,48.0,25.6,188242.95,17.0,
Sat Apr 02 19:01:54 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1067.3,21.0,250.0,188242.95,17.0,
Sat Apr 02 19:02:03 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1067.3,48.0,25.6,188242.95,17.0,
Sat Apr 02 19:02:08 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1060.83,48.0,25.6,188255.9,17.0,
Sat Apr 02 19:02:14 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1049.35,48.0,25.6,188278.86,17.0,
Sat Apr 02 19:02:22 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1049.35,48.0,25.6,188278.86,17.0,
Sat Apr 02 19:02:24 BST 2011,5,ACTIVE,Maria Sharapova,15.0,95.95,48.0,25.6,188278.86,17.0,
Sat Apr 02 19:02:25 BST 2011,5,ACTIVE,Maria Sharapova,12.0,4.0,48.0,25.6,188278.86,17.0,
Sat Apr 02 19:02:29 BST 2011,5,ACTIVE,Maria Sharapova,12.0,4.0,17.0,21.68,188278.86,17.0,
Sat Apr 02 19:02:33 BST 2011,5,ACTIVE,Maria Sharapova,12.0,48.0,17.0,21.68,188278.86,17.0,
Sat Apr 02 19:02:35 BST 2011,5,ACTIVE,Maria Sharapova,12.0,48.0,17.0,21.68,188279.27,14.0,
Sat Apr 02 19:02:36 BST 2011,5,ACTIVE,Maria Sharapova,12.0,48.0,14.0,294.14,188279.27,14.0,
Sat Apr 02 19:02:40 BST 2011,5,ACTIVE,Maria Sharapova,12.0,4.0,14.0,294.14,188279.27,14.0,
Sat Apr 02 19:02:46 BST 2011,5,ACTIVE,Maria Sharapova,10.0,22.0,12.0,15.37,188290.44,12.0,
Sat Apr 02 19:02:47 BST 2011,5,ACTIVE,Maria Sharapova,10.0,22.0,12.0,30.37,188290.44,12.0,
Sat Apr 02 19:02:49 BST 2011,5,ACTIVE,Maria Sharapova,10.0,22.0,12.0,10.95,188329.27,12.0,
Sat Apr 02 19:02:51 BST 2011,5,ACTIVE,Maria Sharapova,12.0,11.41,14.0,294.14,188351.17,12.0,
Sat Apr 02 19:02:52 BST 2011,5,ACTIVE,Maria Sharapova,10.0,22.0,14.0,294.14,188351.17,12.0,
Sat Apr 02 19:02:53 BST 2011,5,ACTIVE,Maria Sharapova,10.0,22.0,12.0,41.49,188351.17,12.0,
Sat Apr 02 19:02:54 BST 2011,5,ACTIVE,Maria Sharapova,10.0,22.0,12.0,41.49,188351.17,12.0,
Sat Apr 02 19:02:56 BST 2011,5,ACTIVE,Maria Sharapova,10.0,22.0,12.0,41.49,188351.25,10.5,
Sat Apr 02 19:02:57 BST 2011,5,ACTIVE,Maria Sharapova,10.0,19.51,12.0,41.49,188356.23,10.0,
Sat Apr 02 19:03:01 BST 2011,5,ACTIVE,Maria Sharapova,10.0,19.51,12.0,44.49,188356.23,10.0,
Sat Apr 02 19:03:03 BST 2011,5,ACTIVE,Maria Sharapova,10.0,19.51,12.0,20.54,188407.6,12.0,
Sat Apr 02 19:03:04 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1078.93,48.0,25.6,188448.67,12.0,
Sat Apr 02 19:03:06 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1052.44,48.0,25.6,188501.66,17.0,
Sat Apr 02 19:03:07 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1049.79,48.0,25.6,188506.95,17.0,
Sat Apr 02 19:03:12 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1049.79,48.0,25.6,188506.95,17.0,
Sat Apr 02 19:03:13 BST 2011,5,ACTIVE,Maria Sharapova,17.5,333.0,26.0,250.0,188506.95,17.0,
Sat Apr 02 19:03:22 BST 2011,5,ACTIVE,Maria Sharapova,17.5,333.0,48.0,25.6,188506.95,17.0,
Sat Apr 02 19:03:24 BST 2011,5,ACTIVE,Maria Sharapova,17.5,304.76,48.0,25.6,188563.44,17.5,
Sat Apr 02 19:03:25 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1049.79,48.0,25.6,188563.44,17.5,
Sat Apr 02 19:03:26 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1049.79,48.0,25.6,188563.44,17.5,
Sat Apr 02 19:03:34 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1025.95,17.5,13.24,188611.11,17.0,
Sat Apr 02 19:03:35 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1023.95,17.5,13.24,188615.11,17.0,
Sat Apr 02 19:03:39 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1023.95,17.5,8.44,188624.7,17.5,
Sat Apr 02 19:03:40 BST 2011,5,ACTIVE,Maria Sharapova,17.0,998.95,17.5,8.44,188674.7,17.0,
Sat Apr 02 19:03:42 BST 2011,5,ACTIVE,Maria Sharapova,17.0,998.95,17.5,8.44,188674.7,17.0,
Sat Apr 02 19:03:43 BST 2011,5,ACTIVE,Maria Sharapova,12.0,1408.0,17.5,8.44,188674.7,17.0,
Sat Apr 02 19:03:45 BST 2011,5,ACTIVE,Maria Sharapova,12.0,1408.0,48.0,25.6,188687.81,17.5,
Sat Apr 02 19:03:48 BST 2011,5,ACTIVE,Maria Sharapova,12.0,1408.0,16.0,6720.82,188687.81,17.5,
Sat Apr 02 19:03:56 BST 2011,5,ACTIVE,Maria Sharapova,12.0,1177.0,16.0,6720.82,188687.81,17.5,
Sat Apr 02 19:03:58 BST 2011,5,ACTIVE,Maria Sharapova,12.0,1177.0,14.0,44.14,188687.81,17.5,
Sat Apr 02 19:04:00 BST 2011,5,ACTIVE,Maria Sharapova,12.0,1177.0,13.0,66.0,188687.81,17.5,
Sat Apr 02 19:04:02 BST 2011,5,ACTIVE,Maria Sharapova,12.0,1177.0,13.0,66.0,188687.81,17.5,
Sat Apr 02 19:04:03 BST 2011,5,ACTIVE,Maria Sharapova,12.0,1177.0,13.0,66.0,188687.81,17.5,
Sat Apr 02 19:04:06 BST 2011,5,ACTIVE,Maria Sharapova,12.0,1177.0,13.0,36.0,188747.81,13.0,
Sat Apr 02 19:04:08 BST 2011,5,ACTIVE,Maria Sharapova,12.0,1174.35,13.0,36.0,188753.11,12.0,
Sat Apr 02 19:04:09 BST 2011,5,ACTIVE,Maria Sharapova,12.0,29.79,13.0,36.0,188803.53,12.0,
Sat Apr 02 19:04:10 BST 2011,5,ACTIVE,Maria Sharapova,12.0,29.79,12.5,32.18,188803.53,12.0,
Sat Apr 02 19:04:12 BST 2011,5,ACTIVE,Maria Sharapova,12.0,29.79,12.5,32.18,188803.53,12.0,
Sat Apr 02 19:04:13 BST 2011,5,ACTIVE,Maria Sharapova,12.0,12.13,13.0,36.0,188838.84,12.0,
Sat Apr 02 19:04:14 BST 2011,5,ACTIVE,Maria Sharapova,13.0,8.15,16.0,6720.82,188910.84,13.0,
Sat Apr 02 19:04:16 BST 2011,5,ACTIVE,Maria Sharapova,13.0,27.57,16.0,6720.82,188910.84,13.0,
Sat Apr 02 19:04:17 BST 2011,5,ACTIVE,Maria Sharapova,13.0,24.92,16.0,6720.82,188916.16,13.0,
Sat Apr 02 19:04:19 BST 2011,5,ACTIVE,Maria Sharapova,13.0,24.94,16.0,6720.82,188916.16,13.0,
Sat Apr 02 19:04:21 BST 2011,5,ACTIVE,Maria Sharapova,12.0,12.13,16.0,6720.82,188932.45,13.0,
Sat Apr 02 19:04:22 BST 2011,5,ACTIVE,Maria Sharapova,12.0,9.5,16.0,6720.82,188937.75,12.0,
Sat Apr 02 19:04:26 BST 2011,5,ACTIVE,Maria Sharapova,10.0,3.74,12.0,25.81,188956.75,12.0,
Sat Apr 02 19:04:27 BST 2011,5,ACTIVE,Maria Sharapova,10.0,3.74,12.0,114.11,188956.75,12.0,
Sat Apr 02 19:04:29 BST 2011,5,ACTIVE,Maria Sharapova,10.0,3.74,12.0,114.11,188956.75,12.0,
Sat Apr 02 19:04:30 BST 2011,5,ACTIVE,Maria Sharapova,10.0,3.74,12.0,114.11,188956.75,12.0,
Sat Apr 02 19:04:33 BST 2011,5,ACTIVE,Maria Sharapova,10.0,3.74,12.0,3.11,189178.75,12.0,
Sat Apr 02 19:04:34 BST 2011,5,ACTIVE,Maria Sharapova,10.0,3.74,13.0,2.0,189184.98,12.0,
Sat Apr 02 19:04:35 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1078.93,17.5,13.24,189188.98,13.0,
Sat Apr 02 19:04:39 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1078.93,48.0,25.6,189215.47,17.5,
Sat Apr 02 19:04:43 BST 2011,5,ACTIVE,Maria Sharapova,17.5,6.54,48.0,25.6,189215.47,17.5,
Sat Apr 02 19:04:44 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1078.93,48.0,25.6,189215.47,17.5,
Sat Apr 02 19:04:45 BST 2011,5,ACTIVE,Maria Sharapova,17.5,33.0,26.0,250.0,189215.47,17.5,
Sat Apr 02 19:04:48 BST 2011,5,ACTIVE,Maria Sharapova,17.5,33.0,26.0,250.0,189215.47,17.5,
Sat Apr 02 19:04:50 BST 2011,5,ACTIVE,Maria Sharapova,18.0,7.0,26.0,250.0,189219.47,18.0,
Sat Apr 02 19:04:51 BST 2011,5,ACTIVE,Maria Sharapova,18.0,7.0,20.0,45.76,189219.47,18.0,
Sat Apr 02 19:04:52 BST 2011,5,ACTIVE,Maria Sharapova,18.0,7.0,20.0,45.76,189219.47,18.0,
Sat Apr 02 19:04:55 BST 2011,5,ACTIVE,Maria Sharapova,17.5,12.37,20.0,45.76,189274.73,17.5,
Sat Apr 02 19:04:56 BST 2011,5,ACTIVE,Maria Sharapova,17.5,12.37,48.0,25.6,189366.25,20.0,
Sat Apr 02 19:04:57 BST 2011,5,ACTIVE,Maria Sharapova,17.5,201.37,48.0,25.6,189366.25,20.0,
Sat Apr 02 19:04:59 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1078.93,48.0,25.6,189366.25,20.0,
Sat Apr 02 19:05:10 BST 2011,5,ACTIVE,Maria Sharapova,17.0,1078.93,48.0,25.6,189366.25,20.0,
Sat Apr 02 19:05:13 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,48.0,25.6,189366.25,20.0,
Sat Apr 02 19:05:17 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,48.0,25.6,189366.25,20.0,
Sat Apr 02 19:05:18 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,13.5,155.0,189366.25,20.0,
Sat Apr 02 19:05:19 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,13.5,155.0,189366.25,20.0,
Sat Apr 02 19:05:20 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,13.5,155.0,189366.25,20.0,
Sat Apr 02 19:05:23 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,13.5,155.0,189366.25,20.0,
Sat Apr 02 19:05:24 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,13.5,155.0,189366.25,20.0,
Sat Apr 02 19:05:25 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,13.5,155.0,189366.25,20.0,
Sat Apr 02 19:05:26 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,13.5,155.0,189366.25,20.0,
Sat Apr 02 19:05:28 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,13.5,155.0,189366.25,20.0,
Sat Apr 02 19:05:32 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,13.5,152.23,189371.8,13.5,
Sat Apr 02 19:05:33 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,13.5,152.23,189371.8,13.5,
Sat Apr 02 19:05:36 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,13.5,152.23,189371.8,13.5,
Sat Apr 02 19:05:39 BST 2011,5,ACTIVE,Maria Sharapova,12.5,12.0,13.5,152.23,189371.8,13.5,
Sat Apr 02 19:05:42 BST 2011,5,ACTIVE,Maria Sharapova,12.5,6.1,13.0,2.64,189377.69,12.5,
Sat Apr 02 19:05:43 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,13.0,2.64,189382.88,12.5,
Sat Apr 02 19:05:44 BST 2011,5,ACTIVE,Maria Sharapova,12.0,44.0,13.0,2.64,189383.25,12.5,
Sat Apr 02 19:05:45 BST 2011,5,ACTIVE,Maria Sharapova,9.2,19.51,13.0,2.64,189455.3,10.0,
Sat Apr 02 19:05:46 BST 2011,5,ACTIVE,Maria Sharapova,9.2,19.51,13.0,2.64,189465.22,9.4,
Sat Apr 02 19:05:47 BST 2011,5,ACTIVE,Maria Sharapova,9.2,19.51,13.0,2.64,189465.22,9.4,
Sat Apr 02 19:05:48 BST 2011,5,ACTIVE,Maria Sharapova,9.2,19.51,12.0,44.0,189465.22,9.4,
Sat Apr 02 19:05:49 BST 2011,5,ACTIVE,Maria Sharapova,9.2,19.51,10.0,6720.82,189465.22,9.4,
Sat Apr 02 19:05:50 BST 2011,5,ACTIVE,Maria Sharapova,9.2,19.51,10.0,6720.82,189465.22,9.4,
Sat Apr 02 19:05:51 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,10.0,6720.82,189465.22,9.4,
Sat Apr 02 19:05:53 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,10.0,6720.82,189465.22,9.4,
Sat Apr 02 19:05:54 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,10.0,6720.82,189466.98,9.4,
Sat Apr 02 19:05:56 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,9.2,16.9,189466.98,9.4,
Sat Apr 02 19:05:59 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,9.0,250.0,189466.98,9.4,
Sat Apr 02 19:06:03 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,9.0,250.0,189466.98,9.4,
Sat Apr 02 19:06:05 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,9.0,250.0,189466.98,9.4,
Sat Apr 02 19:06:08 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,9.0,250.0,189466.98,9.4,
Sat Apr 02 19:06:10 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,10.0,6720.82,189475.81,9.2,
Sat Apr 02 19:06:17 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,10.0,6720.82,189504.17,8.8,
Sat Apr 02 19:06:19 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,8.6,88.29,189504.17,8.8,
Sat Apr 02 19:06:20 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,8.6,30.95,189561.52,8.6,
Sat Apr 02 19:06:21 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,8.6,32.82,189561.64,8.6,
Sat Apr 02 19:06:22 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,8.6,32.59,189561.88,8.6,
Sat Apr 02 19:06:24 BST 2011,5,ACTIVE,Maria Sharapova,7.8,6.23,13.0,2.64,189624.97,12.0,
Sat Apr 02 19:06:25 BST 2011,5,ACTIVE,Maria Sharapova,9.4,22.07,13.0,2.64,189624.97,12.0,
Sat Apr 02 19:06:26 BST 2011,5,ACTIVE,Maria Sharapova,12.0,155.0,13.0,2.64,189624.97,12.0,
Sat Apr 02 19:06:27 BST 2011,5,ACTIVE,Maria Sharapova,12.0,155.0,13.0,2.64,189624.97,12.0,
Sat Apr 02 19:06:30 BST 2011,5,ACTIVE,Maria Sharapova,12.0,155.0,13.0,2.64,189624.97,12.0,
Sat Apr 02 19:06:31 BST 2011,5,ACTIVE,Maria Sharapova,12.0,155.0,13.0,2.64,189624.97,12.0,
Sat Apr 02 19:06:32 BST 2011,5,ACTIVE,Maria Sharapova,12.0,153.0,13.0,2.64,189628.97,12.0,
Sat Apr 02 19:06:35 BST 2011,5,ACTIVE,Maria Sharapova,12.0,153.0,13.0,2.64,189628.97,12.0,
Sat Apr 02 19:06:37 BST 2011,5,ACTIVE,Maria Sharapova,12.0,151.0,13.0,46.64,189632.97,12.0,
Sat Apr 02 19:06:40 BST 2011,5,ACTIVE,Maria Sharapova,12.0,151.0,13.0,46.64,189632.97,12.0,
Sat Apr 02 19:06:42 BST 2011,5,ACTIVE,Maria Sharapova,12.0,151.0,13.0,44.0,189632.97,12.0,
Sat Apr 02 19:06:45 BST 2011,5,ACTIVE,Maria Sharapova,12.5,778.0,13.0,44.0,189632.97,12.0,
Sat Apr 02 19:06:47 BST 2011,5,ACTIVE,Maria Sharapova,12.5,778.0,13.0,44.0,189632.97,12.0,
Sat Apr 02 19:06:49 BST 2011,5,ACTIVE,Maria Sharapova,12.0,151.0,13.0,44.0,189632.97,12.0,
Sat Apr 02 19:06:50 BST 2011,5,ACTIVE,Maria Sharapova,12.0,151.0,13.0,32.21,189644.77,13.0,
Sat Apr 02 19:06:51 BST 2011,5,ACTIVE,Maria Sharapova,12.0,151.0,13.0,33.97,189644.77,13.0,
Sat Apr 02 19:06:52 BST 2011,5,ACTIVE,Maria Sharapova,12.0,150.12,13.0,6.5,189701.45,12.0,
Sat Apr 02 19:06:53 BST 2011,5,ACTIVE,Maria Sharapova,12.0,139.73,13.0,6.5,189722.23,12.0,
Sat Apr 02 19:06:54 BST 2011,5,ACTIVE,Maria Sharapova,11.0,1971.57,13.0,6.5,189722.23,12.0,
Sat Apr 02 19:06:55 BST 2011,5,ACTIVE,Maria Sharapova,11.0,1971.57,17.0,5.74,189740.31,13.0,
Sat Apr 02 19:06:56 BST 2011,5,ACTIVE,Maria Sharapova,8.8,10.0,17.0,5.74,189740.31,13.0,
Sat Apr 02 19:07:01 BST 2011,5,ACTIVE,Maria Sharapova,8.8,10.0,10.0,6720.82,189740.31,13.0,
Sat Apr 02 19:07:05 BST 2011,5,ACTIVE,Maria Sharapova,8.8,10.0,10.0,6720.82,189740.31,13.0,
Sat Apr 02 19:07:07 BST 2011,5,ACTIVE,Maria Sharapova,8.8,10.0,10.0,6720.82,189740.31,13.0,
Sat Apr 02 19:07:08 BST 2011,5,ACTIVE,Maria Sharapova,8.8,10.0,10.0,6720.82,189746.5,9.4,
Sat Apr 02 19:07:09 BST 2011,5,ACTIVE,Maria Sharapova,8.8,5.59,10.0,6720.82,189755.31,8.8,
Sat Apr 02 19:07:10 BST 2011,5,ACTIVE,Maria Sharapova,8.8,5.59,10.0,6720.82,189755.31,8.8,
Sat Apr 02 19:07:13 BST 2011,5,ACTIVE,Maria Sharapova,8.6,2.0,10.0,6720.82,189760.9,8.8,
Sat Apr 02 19:07:14 BST 2011,5,ACTIVE,Maria Sharapova,8.6,2.0,10.0,6720.82,189760.9,8.8,
Sat Apr 02 19:07:15 BST 2011,5,ACTIVE,Maria Sharapova,8.6,2.0,8.8,69.22,189760.9,8.8,
Sat Apr 02 19:07:17 BST 2011,5,ACTIVE,Maria Sharapova,8.6,2.0,10.0,6720.82,189760.9,8.8,
Sat Apr 02 19:07:18 BST 2011,5,ACTIVE,Maria Sharapova,8.6,2.0,8.8,3.97,189760.9,8.8,
Sat Apr 02 19:07:21 BST 2011,5,ACTIVE,Maria Sharapova,8.6,2.0,8.8,3.97,189760.9,8.8,
Sat Apr 02 19:07:23 BST 2011,5,ACTIVE,Maria Sharapova,8.6,2.0,8.8,3.97,189760.9,8.8,
Sat Apr 02 19:07:25 BST 2011,5,ACTIVE,Maria Sharapova,5.0,12.57,8.8,3.97,189781.52,7.8,
Sat Apr 02 19:07:26 BST 2011,5,ACTIVE,Maria Sharapova,5.0,12.57,10.0,6720.82,189781.52,7.8,
Sat Apr 02 19:07:27 BST 2011,5,ACTIVE,Maria Sharapova,5.0,12.57,10.0,6720.82,189977.53,7.4,
Sat Apr 02 19:07:30 BST 2011,5,ACTIVE,Maria Sharapova,5.0,12.57,8.0,26.48,189977.53,7.4,
Sat Apr 02 19:07:32 BST 2011,5,ACTIVE,Maria Sharapova,5.0,12.57,8.0,81.48,189977.53,7.4,
Sat Apr 02 19:07:34 BST 2011,5,ACTIVE,Maria Sharapova,5.0,12.57,8.0,26.48,189977.53,7.4,
Sat Apr 02 19:07:35 BST 2011,5,ACTIVE,Maria Sharapova,5.0,12.57,8.0,26.48,189977.53,7.4,
Sat Apr 02 19:07:36 BST 2011,5,ACTIVE,Maria Sharapova,5.0,112.57,8.0,26.48,189977.53,7.4,
Sat Apr 02 19:07:38 BST 2011,5,ACTIVE,Maria Sharapova,5.0,112.57,8.0,26.48,189977.53,7.4,
Sat Apr 02 19:07:39 BST 2011,5,ACTIVE,Maria Sharapova,5.0,112.57,6.4,28.62,189977.53,7.4,
Sat Apr 02 19:07:41 BST 2011,5,ACTIVE,Maria Sharapova,5.0,112.57,6.4,28.62,189977.53,7.4,
Sat Apr 02 19:07:42 BST 2011,5,ACTIVE,Maria Sharapova,5.0,112.57,6.4,28.62,189985.94,6.2,
Sat Apr 02 19:07:43 BST 2011,5,ACTIVE,Maria Sharapova,5.0,112.57,6.4,28.62,189985.94,6.2,
Sat Apr 02 19:07:44 BST 2011,5,ACTIVE,Maria Sharapova,5.0,112.57,6.4,28.62,189985.94,6.2,
Sat Apr 02 19:07:45 BST 2011,5,ACTIVE,Maria Sharapova,5.0,112.57,6.4,28.62,189992.98,6.2,
Sat Apr 02 19:07:46 BST 2011,5,ACTIVE,Maria Sharapova,5.0,112.57,6.6,8.83,189992.98,6.2,
Sat Apr 02 19:07:47 BST 2011,5,ACTIVE,Maria Sharapova,5.0,112.57,6.6,8.83,190005.34,6.2,
Sat Apr 02 19:07:49 BST 2011,5,ACTIVE,Maria Sharapova,6.2,87.08,6.6,8.83,190205.34,6.2,
Sat Apr 02 19:07:50 BST 2011,5,ACTIVE,Maria Sharapova,6.2,87.08,6.6,8.83,190205.34,6.2,
