Tennis Sony Ericsson Open 2011 Womens Tournament The Final Sharapova v Azarenka 
Match Odds
Sat Apr 02 17:30:00 BST 2011
Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
Sat Apr 02 17:15:24 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2340.9,1.71,3019.64,238824.14,1.69,
Sat Apr 02 17:15:25 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2340.9,1.7,66.72,238824.14,1.69,
Sat Apr 02 17:15:26 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2314.54,1.7,66.72,238876.86,1.69,
Sat Apr 02 17:15:27 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2314.54,1.7,66.72,238876.86,1.69,
Sat Apr 02 17:15:28 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2311.32,1.7,91.31,238883.3,1.69,
Sat Apr 02 17:15:29 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2311.32,1.7,6.24,239059.88,1.7,
Sat Apr 02 17:15:30 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2311.32,1.7,6.24,239059.88,1.7,
Sat Apr 02 17:15:31 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2311.32,1.7,50.38,239059.88,1.7,
Sat Apr 02 17:15:32 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2311.32,1.7,50.38,239059.88,1.7,
Sat Apr 02 17:15:33 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2311.32,1.7,50.38,239059.88,1.7,
Sat Apr 02 17:15:34 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2311.32,1.7,50.38,239059.88,1.7,
Sat Apr 02 17:15:35 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2311.32,1.7,50.38,239059.88,1.7,
Sat Apr 02 17:15:36 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2311.32,1.7,668.79,239059.88,1.7,
Sat Apr 02 17:15:37 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2311.32,1.7,668.79,239059.88,1.7,
Sat Apr 02 17:15:38 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2311.32,1.7,668.79,239059.88,1.7,
Sat Apr 02 17:15:39 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2918.54,1.7,668.79,239059.88,1.7,
Sat Apr 02 17:15:40 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2918.54,1.7,668.79,239059.88,1.7,
Sat Apr 02 17:15:41 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,755.6,239286.27,1.7,
Sat Apr 02 17:15:42 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,755.6,239286.27,1.7,
Sat Apr 02 17:15:43 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,769.22,239286.27,1.7,
Sat Apr 02 17:15:44 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,769.22,239286.27,1.7,
Sat Apr 02 17:15:45 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,769.22,239286.27,1.7,
Sat Apr 02 17:15:46 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,769.22,239286.27,1.7,
Sat Apr 02 17:15:47 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,769.22,239286.27,1.7,
Sat Apr 02 17:15:48 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,769.22,239286.27,1.7,
Sat Apr 02 17:15:49 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,769.22,239286.27,1.7,
Sat Apr 02 17:15:50 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,769.22,239286.27,1.7,
Sat Apr 02 17:15:51 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,769.22,239286.27,1.7,
Sat Apr 02 17:15:52 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,769.22,239286.27,1.7,
Sat Apr 02 17:15:53 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,769.22,239286.27,1.7,
Sat Apr 02 17:15:54 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,770.98,239286.27,1.7,
Sat Apr 02 17:15:55 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,770.98,239286.27,1.7,
Sat Apr 02 17:15:56 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,770.98,239286.27,1.7,
Sat Apr 02 17:15:57 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,770.98,239286.27,1.7,
Sat Apr 02 17:15:58 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,770.98,239286.27,1.7,
Sat Apr 02 17:15:59 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,770.98,239286.27,1.7,
Sat Apr 02 17:16:00 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,770.98,239286.27,1.7,
Sat Apr 02 17:16:01 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,770.98,239286.27,1.7,
Sat Apr 02 17:16:02 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,770.98,239286.27,1.7,
Sat Apr 02 17:16:03 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,147.39,240533.45,1.7,
Sat Apr 02 17:16:04 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,147.39,240533.45,1.7,
Sat Apr 02 17:16:05 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2818.54,1.7,147.39,240533.45,1.7,
Sat Apr 02 17:16:06 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,735.53,1.71,3019.64,240969.92,1.7,
Sat Apr 02 17:16:07 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1547.61,1.71,3019.64,241111.62,1.7,
Sat Apr 02 17:16:08 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1547.61,1.71,3019.64,241111.62,1.7,
Sat Apr 02 17:16:09 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1547.61,1.71,3019.64,241111.62,1.7,
Sat Apr 02 17:16:10 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1547.61,1.71,3019.64,241111.62,1.7,
Sat Apr 02 17:16:11 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1547.61,1.71,3019.64,241111.62,1.7,
Sat Apr 02 17:16:12 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1547.61,1.71,3019.64,241111.62,1.7,
Sat Apr 02 17:16:13 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,3019.64,241111.62,1.7,
Sat Apr 02 17:16:14 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,3019.64,241111.62,1.7,
Sat Apr 02 17:16:15 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,3019.64,241111.62,1.7,
Sat Apr 02 17:16:16 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,3019.64,241111.62,1.7,
Sat Apr 02 17:16:17 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,3019.64,241111.62,1.7,
Sat Apr 02 17:16:18 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,3019.64,241111.62,1.7,
Sat Apr 02 17:16:19 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,2895.28,241360.34,1.71,
Sat Apr 02 17:16:20 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,2895.28,241360.34,1.71,
Sat Apr 02 17:16:21 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,2895.28,241360.34,1.71,
Sat Apr 02 17:16:22 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,2895.28,241360.34,1.71,
Sat Apr 02 17:16:23 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,2895.28,241360.34,1.71,
Sat Apr 02 17:16:24 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,2895.28,241360.34,1.71,
Sat Apr 02 17:16:25 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,2895.28,241360.34,1.71,
Sat Apr 02 17:16:26 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,2895.28,241360.34,1.71,
Sat Apr 02 17:16:27 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2165.66,1.71,2895.28,241360.34,1.71,
Sat Apr 02 17:16:28 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2140.9,1.71,2895.28,241409.86,1.7,
Sat Apr 02 17:16:29 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2115.62,1.71,2895.28,241460.42,1.7,
Sat Apr 02 17:16:30 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2115.62,1.71,2895.28,241460.42,1.7,
Sat Apr 02 17:16:31 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2115.62,1.71,2895.28,241460.42,1.7,
Sat Apr 02 17:16:32 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2115.62,1.71,2895.28,241460.42,1.7,
Sat Apr 02 17:16:33 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2115.62,1.71,2895.28,241460.42,1.7,
Sat Apr 02 17:16:34 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2115.62,1.71,2895.28,241460.42,1.7,
Sat Apr 02 17:16:35 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2115.62,1.71,2895.28,241460.42,1.7,
Sat Apr 02 17:16:36 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1851.84,1.71,2895.28,241987.98,1.7,
Sat Apr 02 17:16:37 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1851.84,1.71,2895.28,241987.98,1.7,
Sat Apr 02 17:16:38 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1851.84,1.71,2895.28,241987.98,1.7,
Sat Apr 02 17:16:39 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1851.84,1.71,2895.28,241987.98,1.7,
Sat Apr 02 17:16:40 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1851.84,1.71,2895.28,241987.98,1.7,
Sat Apr 02 17:16:41 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1851.84,1.71,2895.28,241987.98,1.7,
Sat Apr 02 17:16:42 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1851.84,1.71,2895.28,241987.98,1.7,
Sat Apr 02 17:16:43 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1851.84,1.71,2895.28,241987.98,1.7,
Sat Apr 02 17:16:44 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1851.84,1.71,2895.28,241987.98,1.7,
Sat Apr 02 17:16:45 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1851.84,1.71,2895.28,241987.98,1.7,
Sat Apr 02 17:16:46 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1851.84,1.71,2895.28,241987.98,1.7,
Sat Apr 02 17:16:47 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1713.24,1.71,2895.28,242265.2,1.7,
Sat Apr 02 17:16:48 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1713.24,1.71,2895.28,242265.2,1.7,
Sat Apr 02 17:16:49 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1713.24,1.71,2895.28,242265.2,1.7,
Sat Apr 02 17:16:50 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1713.24,1.71,2895.28,242265.2,1.7,
Sat Apr 02 17:16:51 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1713.24,1.71,2895.28,242265.2,1.7,
Sat Apr 02 17:16:52 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1349.85,1.71,2895.28,242992.0,1.7,
Sat Apr 02 17:16:53 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,466.92,1.71,2895.28,243294.23,1.7,
Sat Apr 02 17:16:54 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2948.11,1.7,415.99,244228.08,1.7,
Sat Apr 02 17:16:55 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2948.11,1.7,415.99,244228.08,1.7,
Sat Apr 02 17:16:56 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2948.11,1.7,415.99,244228.08,1.7,
Sat Apr 02 17:16:57 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2948.11,1.7,315.4,244429.27,1.7,
Sat Apr 02 17:16:58 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2948.11,1.7,315.4,244429.27,1.7,
Sat Apr 02 17:16:59 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2948.11,1.7,315.4,244429.27,1.7,
Sat Apr 02 17:17:00 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2948.11,1.7,315.4,244429.27,1.7,
Sat Apr 02 17:17:01 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2948.11,1.7,315.4,244429.27,1.7,
Sat Apr 02 17:17:02 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2948.11,1.7,315.4,244429.27,1.7,
Sat Apr 02 17:17:03 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2948.11,1.7,315.4,244429.27,1.7,
Sat Apr 02 17:17:04 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2948.11,1.7,315.4,244429.27,1.7,
Sat Apr 02 17:17:05 BST 2011,0,ACTIVE,Victoria Azarenka,1.69,2948.11,1.7,315.4,244429.27,1.7,
Sat Apr 02 17:17:06 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:07 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:08 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:09 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:10 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:11 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:12 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:13 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:14 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:15 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:16 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1455.41,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:17 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1455.41,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:18 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1455.41,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:19 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1455.41,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:20 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1455.41,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:21 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1455.41,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:22 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1455.41,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:23 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:24 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:25 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:26 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:27 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:28 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:29 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:30 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:31 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:32 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:33 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,1450.44,1.71,1129.44,244429.27,1.7,
Sat Apr 02 17:17:34 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2074.03,1.71,1076.1,244429.27,1.7,
Sat Apr 02 17:17:35 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2074.03,1.71,1076.1,244429.27,1.7,
Sat Apr 02 17:17:36 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2074.03,1.71,1076.1,244429.27,1.7,
Sat Apr 02 17:17:37 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2069.05,1.71,1076.1,244439.23,1.7,
Sat Apr 02 17:17:38 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2069.05,1.71,1076.1,244439.23,1.7,
Sat Apr 02 17:17:39 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2069.05,1.71,1076.1,244439.23,1.7,
Sat Apr 02 17:17:40 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2069.05,1.71,1076.1,244439.23,1.7,
Sat Apr 02 17:17:41 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2069.05,1.71,1076.1,244439.23,1.7,
Sat Apr 02 17:17:42 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2069.05,1.71,1076.1,244439.23,1.7,
Sat Apr 02 17:17:43 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2069.05,1.71,4429.26,244439.23,1.7,
Sat Apr 02 17:17:44 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4429.26,244439.23,1.7,
Sat Apr 02 17:17:45 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4429.26,244439.23,1.7,
Sat Apr 02 17:17:46 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4429.26,244439.23,1.7,
Sat Apr 02 17:17:47 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4429.26,244439.23,1.7,
Sat Apr 02 17:17:48 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4429.26,244439.23,1.7,
Sat Apr 02 17:17:49 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4429.26,244439.23,1.7,
Sat Apr 02 17:17:50 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4429.26,244439.23,1.7,
Sat Apr 02 17:17:51 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4429.26,244439.23,1.7,
Sat Apr 02 17:17:52 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4429.26,244439.23,1.7,
Sat Apr 02 17:17:53 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4429.26,244439.23,1.7,
Sat Apr 02 17:17:54 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4076.1,244439.23,1.7,
Sat Apr 02 17:17:55 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4076.1,244439.23,1.7,
Sat Apr 02 17:17:56 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4076.1,244439.23,1.7,
Sat Apr 02 17:17:57 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2104.36,1.71,4076.1,244439.23,1.7,
Sat Apr 02 17:17:58 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2016.07,1.71,4076.1,244615.81,1.7,
Sat Apr 02 17:17:59 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2016.07,1.71,4076.1,244615.81,1.7,
Sat Apr 02 17:18:00 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2016.07,1.71,4076.1,244615.81,1.7,
Sat Apr 02 17:18:01 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2016.07,1.71,4076.1,244615.81,1.7,
Sat Apr 02 17:18:02 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2016.07,1.71,4076.1,244615.81,1.7,
Sat Apr 02 17:18:03 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2016.07,1.71,4076.1,244615.81,1.7,
Sat Apr 02 17:18:04 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2016.07,1.71,4129.44,244615.81,1.7,
Sat Apr 02 17:18:05 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2619.71,1.71,4129.44,244615.81,1.7,
Sat Apr 02 17:18:06 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2619.71,1.71,4129.44,244615.81,1.7,
Sat Apr 02 17:18:07 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2615.3,1.71,4129.44,244624.64,1.7,
Sat Apr 02 17:18:08 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2615.3,1.71,4129.44,244624.64,1.7,
Sat Apr 02 17:18:09 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2634.72,1.71,4129.44,244624.64,1.7,
Sat Apr 02 17:18:10 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2634.72,1.71,4129.44,244624.64,1.7,
Sat Apr 02 17:18:11 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,2634.72,1.71,4076.1,244624.64,1.7,
Sat Apr 02 17:18:12 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3258.32,1.71,4076.1,244624.64,1.7,
Sat Apr 02 17:18:13 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3258.32,1.71,4076.1,244624.64,1.7,
Sat Apr 02 17:18:14 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3258.32,1.71,4077.86,244624.64,1.7,
Sat Apr 02 17:18:15 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3258.32,1.71,4077.86,244624.64,1.7,
Sat Apr 02 17:18:16 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3258.32,1.71,4077.86,244624.64,1.7,
Sat Apr 02 17:18:17 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3258.32,1.71,4077.86,244624.64,1.7,
Sat Apr 02 17:18:18 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3258.32,1.71,4131.2,244624.64,1.7,
Sat Apr 02 17:18:19 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3258.32,1.71,4131.2,244624.64,1.7,
Sat Apr 02 17:18:20 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3258.32,1.71,4131.2,244624.64,1.7,
Sat Apr 02 17:18:21 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3258.32,1.71,4131.2,244624.64,1.7,
Sat Apr 02 17:18:22 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3258.32,1.71,4131.2,244624.64,1.7,
Sat Apr 02 17:18:23 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3258.32,1.71,4131.2,244624.64,1.7,
Sat Apr 02 17:18:24 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3702.36,1.71,4131.2,244624.64,1.7,
Sat Apr 02 17:18:25 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3702.36,1.71,4131.2,244624.64,1.7,
Sat Apr 02 17:18:26 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3702.36,1.71,4131.2,244624.64,1.7,
Sat Apr 02 17:18:27 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3702.36,1.71,4131.2,244624.64,1.7,
Sat Apr 02 17:18:28 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3670.57,1.71,4131.2,244688.22,1.7,
Sat Apr 02 17:18:29 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3670.57,1.71,4131.2,244688.22,1.7,
Sat Apr 02 17:18:30 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3670.57,1.71,4131.2,244688.22,1.7,
Sat Apr 02 17:18:31 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3670.57,1.71,4131.2,244688.22,1.7,
Sat Apr 02 17:18:32 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3670.57,1.71,4131.2,244688.22,1.7,
Sat Apr 02 17:18:33 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3670.57,1.71,4131.2,244688.22,1.7,
Sat Apr 02 17:18:34 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3670.57,1.71,4131.2,244688.22,1.7,
Sat Apr 02 17:18:35 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3670.57,1.71,4131.2,244688.22,1.7,
Sat Apr 02 17:18:36 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3670.57,1.71,4131.2,244688.22,1.7,
Sat Apr 02 17:18:37 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3670.57,1.71,4131.2,244688.22,1.7,
Sat Apr 02 17:18:38 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3670.57,1.71,4131.2,244688.22,1.7,
Sat Apr 02 17:18:39 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3229.11,1.71,4131.2,245571.14,1.7,
Sat Apr 02 17:18:40 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3229.11,1.71,4131.2,245571.14,1.7,
Sat Apr 02 17:18:41 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3229.11,1.71,4131.2,245571.14,1.7,
Sat Apr 02 17:18:42 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3229.11,1.71,3689.74,246454.06,1.71,
Sat Apr 02 17:18:43 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3229.11,1.71,3689.74,246454.06,1.71,
Sat Apr 02 17:18:44 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3229.11,1.71,3689.74,246454.06,1.71,
Sat Apr 02 17:18:45 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3229.11,1.71,3689.74,246454.06,1.71,
Sat Apr 02 17:18:46 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3229.11,1.71,3689.74,246454.06,1.71,
Sat Apr 02 17:18:47 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3229.11,1.71,3689.74,246454.06,1.71,
Sat Apr 02 17:18:48 BST 2011,0,ACTIVE,Victoria Azarenka,1.7,3229.11,1.71,3689.74,246454.06,1.71,
