Tennis Sony Ericsson Open 2011 Womens Tournament The Final Sharapova v Azarenka 
Match Odds
Sat Apr 02 17:30:00 BST 2011
Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
Sat Apr 02 10:42:24 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:25 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:26 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:27 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:28 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:29 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:30 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:31 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:32 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:33 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:34 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:35 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:36 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:37 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:38 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:39 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:40 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:41 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:42 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:43 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:44 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:45 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:46 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:47 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:48 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:49 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:50 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:51 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:52 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:53 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:54 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:55 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:56 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:57 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:58 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:42:59 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:00 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:01 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:02 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:03 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:04 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:05 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:06 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:07 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:08 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:09 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:10 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:11 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:12 BST 2011,0,ACTIVE,Maria Sharapova,2.48,17.65,2.5,82.79,14049.78,2.48,
Sat Apr 02 10:43:13 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:14 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:15 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:16 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:17 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:18 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:19 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:20 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:21 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:22 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:23 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:24 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:25 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:26 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:27 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:28 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:29 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:30 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:31 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:32 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:33 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:34 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:35 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:36 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:37 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:38 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:39 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:40 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:41 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:42 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:43 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:44 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:45 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:46 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:47 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:48 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:49 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:50 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:51 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:52 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:53 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:54 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:55 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:56 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:57 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:58 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:43:59 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:00 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:01 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:02 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:03 BST 2011,0,ACTIVE,Maria Sharapova,2.48,15.89,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:04 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:05 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:06 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:07 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:08 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:09 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:10 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:11 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:12 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:13 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:14 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:15 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:16 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:17 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:18 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:19 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:20 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:21 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:22 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:23 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:24 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:25 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:26 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:27 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:28 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:29 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:30 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:31 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:32 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:33 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:34 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:35 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:36 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:37 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:38 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:39 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:40 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:41 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:42 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:43 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:44 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:45 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:46 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:47 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:48 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:49 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:50 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:51 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:52 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:53 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:54 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:55 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,82.79,14053.32,2.48,
Sat Apr 02 10:44:56 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:44:57 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:44:58 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:44:59 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:00 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:01 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:02 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:03 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:04 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:05 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:06 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:07 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:08 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:09 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:10 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:11 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:12 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:13 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:14 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:15 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:16 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:17 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:18 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:19 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:20 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:21 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:22 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:23 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:24 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:25 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:26 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:27 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:28 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:29 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:30 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:31 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:32 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:33 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:34 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:35 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:36 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:37 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:38 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:39 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:40 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:41 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:42 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:43 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:44 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:45 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:46 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:47 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:48 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:49 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:50 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:51 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:52 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:53 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:54 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:55 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
Sat Apr 02 10:45:56 BST 2011,0,ACTIVE,Maria Sharapova,2.48,44.14,2.5,282.79,14053.32,2.48,
