Tennis Sony Ericsson Open 2011 Womens Tournament The Final Sharapova v Azarenka 
Match Odds
Timestamp,Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
1301767762285,Sat Apr 02 19:09:22 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2209.42,1.19,3347.73,4322943.0,1.18,
1301767763285,Sat Apr 02 19:09:23 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2209.42,1.19,2903.73,4323831.0,1.19,
1301767764285,Sat Apr 02 19:09:24 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,1993.85,1.19,2903.73,4324046.5,1.18,
1301767765285,Sat Apr 02 19:09:25 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,1993.85,1.19,2843.84,4324166.5,1.19,
1301767766285,Sat Apr 02 19:09:26 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,706.53,1.19,831.79,4325249.5,1.19,
1301767767285,Sat Apr 02 19:09:27 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,706.53,1.19,694.38,4325349.5,1.19,
1301767768285,Sat Apr 02 19:09:28 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,706.53,1.19,644.38,4325449.5,1.19,
1301767769285,Sat Apr 02 19:09:29 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,706.53,1.19,544.38,4325649.5,1.19,
1301767770285,Sat Apr 02 19:09:30 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,340.9,1.19,544.38,4326380.5,1.18,
1301767771285,Sat Apr 02 19:09:31 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,340.9,1.19,244.38,4326980.5,1.19,
1301767772285,Sat Apr 02 19:09:32 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,1431.84,1.19,240.85,4327050.0,1.19,
1301767773285,Sat Apr 02 19:09:33 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,1431.84,1.19,141.07,4327249.5,1.19,
1301767774285,Sat Apr 02 19:09:34 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,1423.01,1.19,97.54,4327341.5,1.18,
1301767776285,Sat Apr 02 19:09:36 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,1423.01,1.19,97.54,4327370.5,1.18,
1301767777285,Sat Apr 02 19:09:37 BST 2011,5,ACTIVE,Victoria Azarenka,1.19,418.35,1.2,83.87,4327566.0,1.19,
1301767778285,Sat Apr 02 19:09:38 BST 2011,5,ACTIVE,Victoria Azarenka,1.19,594.94,1.2,83.87,4327566.0,1.19,
1301767779285,Sat Apr 02 19:09:39 BST 2011,5,ACTIVE,Victoria Azarenka,1.19,614.94,1.2,83.87,4327566.0,1.19,
1301767780285,Sat Apr 02 19:09:40 BST 2011,5,ACTIVE,Victoria Azarenka,1.19,648.77,1.2,83.87,4327566.0,1.19,
1301767781285,Sat Apr 02 19:09:41 BST 2011,5,ACTIVE,Victoria Azarenka,1.19,658.77,1.2,83.87,4327566.0,1.19,
1301767782285,Sat Apr 02 19:09:42 BST 2011,5,ACTIVE,Victoria Azarenka,1.19,57.77,1.2,83.87,4328768.0,1.19,
1301767785285,Sat Apr 02 19:09:45 BST 2011,5,ACTIVE,Victoria Azarenka,1.19,45.28,1.2,83.87,4328772.5,1.19,
1301767787285,Sat Apr 02 19:09:47 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,6516.0,1.16,3923.71,4329967.5,1.17,
1301767788285,Sat Apr 02 19:09:48 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,6516.0,1.16,3893.71,4330027.5,1.16,
1301767789285,Sat Apr 02 19:09:49 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,6516.0,1.15,437.04,4330027.5,1.16,
1301767790285,Sat Apr 02 19:09:50 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,4980.91,1.15,6943.04,4333117.5,1.15,
1301767791285,Sat Apr 02 19:09:51 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,4980.91,1.15,6943.04,4333117.5,1.15,
1301767793285,Sat Apr 02 19:09:53 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,4980.91,1.15,10617.77,4333117.5,1.15,
1301767794285,Sat Apr 02 19:09:54 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,4980.91,1.15,12360.24,4333117.5,1.15,
1301767795285,Sat Apr 02 19:09:55 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,4980.91,1.15,12257.58,4333323.0,1.15,
1301767796285,Sat Apr 02 19:09:56 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,4992.07,1.15,12257.58,4333323.0,1.15,
1301767798285,Sat Apr 02 19:09:58 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,4980.91,1.15,12164.87,4333508.5,1.15,
1301767799285,Sat Apr 02 19:09:59 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,7313.91,1.15,12164.87,4333508.5,1.15,
1301767800285,Sat Apr 02 19:10:00 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,7313.91,1.15,12164.87,4333508.5,1.15,
1301767802285,Sat Apr 02 19:10:02 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,7269.91,1.15,11498.26,4334929.5,1.14,
1301767803285,Sat Apr 02 19:10:03 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,1033.94,1.15,11143.02,4348112.0,1.15,
1301767804285,Sat Apr 02 19:10:04 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,1033.94,1.15,7689.02,4348112.0,1.15,
1301767805285,Sat Apr 02 19:10:05 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,1133.94,1.15,6700.16,4350090.0,1.15,
1301767806285,Sat Apr 02 19:10:06 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,1133.94,1.15,5090.13,4350266.5,1.15,
1301767807285,Sat Apr 02 19:10:07 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,1133.94,1.15,4868.13,4350710.5,1.15,
1301767808285,Sat Apr 02 19:10:08 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,1133.94,1.15,4507.77,4351431.0,1.15,
1301767809285,Sat Apr 02 19:10:09 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,1133.94,1.15,4501.53,4351443.5,1.15,
1301767810285,Sat Apr 02 19:10:10 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,739.88,1.15,4315.45,4352606.0,1.14,
1301767811285,Sat Apr 02 19:10:11 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,67.24,1.18,176.58,4352620.0,1.15,
1301767812285,Sat Apr 02 19:10:12 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,2067.24,1.18,176.58,4352620.0,1.15,
1301767813285,Sat Apr 02 19:10:13 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,2067.24,1.18,176.58,4352620.0,1.15,
1301767814285,Sat Apr 02 19:10:14 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,2066.24,1.18,176.58,4352622.0,1.15,
1301767816285,Sat Apr 02 19:10:16 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,978.81,1.19,60.01,4353017.5,1.17,
1301767817285,Sat Apr 02 19:10:17 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,978.81,1.19,60.01,4353017.5,1.17,
1301767818285,Sat Apr 02 19:10:18 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,6516.0,1.19,60.01,4353017.5,1.17,
1301767819285,Sat Apr 02 19:10:19 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,6432.05,1.19,14552.83,4353101.5,1.18,
1301767820285,Sat Apr 02 19:10:20 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,6432.05,1.19,14552.83,4353101.5,1.18,
1301767821285,Sat Apr 02 19:10:21 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,8470.1,1.19,14552.83,4353101.5,1.18,
1301767822285,Sat Apr 02 19:10:22 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,8470.1,1.19,14552.83,4353101.5,1.18,
1301767823285,Sat Apr 02 19:10:23 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,8470.1,1.19,14552.83,4353101.5,1.18,
1301767824285,Sat Apr 02 19:10:24 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,8470.1,1.19,17810.83,4353101.5,1.18,
1301767826285,Sat Apr 02 19:10:26 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,8536.1,1.19,17810.83,4353101.5,1.18,
1301767827285,Sat Apr 02 19:10:27 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,8536.1,1.19,17634.24,4353455.0,1.19,
1301767828285,Sat Apr 02 19:10:28 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,8529.86,1.19,17634.24,4353467.5,1.18,
1301767829285,Sat Apr 02 19:10:29 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,7046.81,1.2,7293.81,4388784.5,1.2,
1301767830285,Sat Apr 02 19:10:30 BST 2011,5,ACTIVE,Victoria Azarenka,1.19,10.0,1.2,7293.81,4388784.5,1.2,
1301767832285,Sat Apr 02 19:10:32 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,6906.16,1.2,7284.98,4389103.0,1.18,
1301767833285,Sat Apr 02 19:10:33 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,6904.39,1.2,7284.98,4389107.0,1.18,
1301767834285,Sat Apr 02 19:10:34 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,6873.21,1.2,7258.49,4389222.0,1.18,
1301767835285,Sat Apr 02 19:10:35 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,6873.21,1.2,7258.49,4389222.0,1.18,
1301767836285,Sat Apr 02 19:10:36 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,5988.52,1.2,7258.49,4390991.5,1.18,
1301767837285,Sat Apr 02 19:10:37 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2630.11,1.2,7214.34,4397952.5,1.2,
1301767839285,Sat Apr 02 19:10:39 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2353.08,1.19,13075.15,4398269.5,1.18,
1301767840285,Sat Apr 02 19:10:40 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2353.08,1.19,13075.15,4398269.5,1.18,
1301767841285,Sat Apr 02 19:10:41 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2353.08,1.19,12798.12,4398546.5,1.19,
1301767842285,Sat Apr 02 19:10:42 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2353.08,1.19,12798.12,4398546.5,1.19,
1301767843285,Sat Apr 02 19:10:43 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2350.59,1.19,12798.12,4398551.5,1.18,
1301767844285,Sat Apr 02 19:10:44 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2350.59,1.19,12798.12,4398551.5,1.18,
1301767845285,Sat Apr 02 19:10:45 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2350.59,1.19,12799.88,4398551.5,1.18,
1301767846285,Sat Apr 02 19:10:46 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2350.59,1.19,12711.59,4398728.0,1.19,
1301767848285,Sat Apr 02 19:10:48 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2350.59,1.19,12661.7,4398827.5,1.19,
1301767849285,Sat Apr 02 19:10:49 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2350.59,1.19,12558.52,4399034.0,1.19,
1301767851285,Sat Apr 02 19:10:51 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2350.59,1.19,12522.8,4399105.5,1.19,
1301767852285,Sat Apr 02 19:10:52 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2319.69,1.19,12522.8,4399167.5,1.18,
1301767853285,Sat Apr 02 19:10:53 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2317.92,1.19,12272.8,4399671.0,1.19,
1301767854285,Sat Apr 02 19:10:54 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2315.92,1.19,9624.03,4404972.5,1.19,
1301767857285,Sat Apr 02 19:10:57 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2308.44,1.2,17.65,4404987.5,1.18,
1301767861285,Sat Apr 02 19:11:01 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,2308.44,1.2,17.65,4404991.0,1.19,
1301767864285,Sat Apr 02 19:11:04 BST 2011,5,ACTIVE,Victoria Azarenka,1.19,948.18,1.2,17.65,4404991.0,1.19,
1301767865285,Sat Apr 02 19:11:05 BST 2011,5,ACTIVE,Victoria Azarenka,1.23,5383.63,1.24,100.65,4405052.5,1.23,
1301767866285,Sat Apr 02 19:11:06 BST 2011,5,ACTIVE,Victoria Azarenka,1.23,5383.63,1.24,118.31,4405052.5,1.23,
1301767867285,Sat Apr 02 19:11:07 BST 2011,5,ACTIVE,Victoria Azarenka,1.23,4946.58,1.24,118.31,4405926.5,1.23,
1301767868285,Sat Apr 02 19:11:08 BST 2011,5,ACTIVE,Victoria Azarenka,1.23,4943.05,1.24,100.65,4405933.5,1.23,
1301767869285,Sat Apr 02 19:11:09 BST 2011,5,ACTIVE,Victoria Azarenka,1.23,9839.73,1.25,6586.19,4407445.5,1.24,
1301767870285,Sat Apr 02 19:11:10 BST 2011,5,ACTIVE,Victoria Azarenka,1.23,6358.06,1.25,5703.27,4409219.0,1.23,
1301767871285,Sat Apr 02 19:11:11 BST 2011,5,ACTIVE,Victoria Azarenka,1.23,6350.31,1.25,5703.27,4409227.0,1.23,
1301767872285,Sat Apr 02 19:11:12 BST 2011,5,ACTIVE,Victoria Azarenka,1.24,2154.0,1.25,5703.27,4411827.0,1.24,
1301767873285,Sat Apr 02 19:11:13 BST 2011,5,ACTIVE,Victoria Azarenka,1.24,2252.39,1.25,5703.27,4412611.5,1.24,
1301767874285,Sat Apr 02 19:11:14 BST 2011,5,ACTIVE,Victoria Azarenka,1.24,2252.39,1.25,5703.27,4412611.5,1.24,
1301767875285,Sat Apr 02 19:11:15 BST 2011,5,ACTIVE,Victoria Azarenka,1.24,3663.68,1.25,5703.27,4412611.5,1.24,
1301767876285,Sat Apr 02 19:11:16 BST 2011,5,ACTIVE,Victoria Azarenka,1.24,3778.68,1.25,5703.27,4412611.5,1.24,
1301767877285,Sat Apr 02 19:11:17 BST 2011,5,ACTIVE,Victoria Azarenka,1.23,5593.55,1.24,11378.68,4420168.5,1.24,
1301767878285,Sat Apr 02 19:11:18 BST 2011,5,ACTIVE,Victoria Azarenka,1.23,5593.55,1.24,11673.19,4420466.0,1.24,
1301767879285,Sat Apr 02 19:11:19 BST 2011,5,ACTIVE,Victoria Azarenka,1.23,5468.83,1.24,10312.56,4423487.0,1.24,
1301767880285,Sat Apr 02 19:11:20 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,1992.79,1.23,2197.17,4434424.5,1.23,
1301767881285,Sat Apr 02 19:11:21 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,1992.79,1.23,1579.12,4435660.5,1.23,
1301767882285,Sat Apr 02 19:11:22 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,1992.79,1.23,156.36,4438506.0,1.23,
1301767883285,Sat Apr 02 19:11:23 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,1992.79,1.23,134.6,4438536.5,1.23,
1301767884285,Sat Apr 02 19:11:24 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,1992.79,1.24,9829.14,4439868.5,1.24,
1301767885285,Sat Apr 02 19:11:25 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,1992.79,1.24,9507.0,4440534.5,1.24,
1301767886285,Sat Apr 02 19:11:26 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,1992.79,1.24,9507.0,4440534.5,1.24,
1301767887285,Sat Apr 02 19:11:27 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,1992.79,1.24,9844.71,4440623.0,1.24,
1301767888285,Sat Apr 02 19:11:28 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,1558.39,1.23,5.65,4441530.5,1.23,
1301767889285,Sat Apr 02 19:11:29 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,1540.74,1.23,5.65,4441566.0,1.22,
1301767890285,Sat Apr 02 19:11:30 BST 2011,5,ACTIVE,Victoria Azarenka,1.23,2928.3,1.24,9849.12,4441595.0,1.23,
1301767891285,Sat Apr 02 19:11:31 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,1143.77,1.24,9447.35,4442395.0,1.24,
1301767892285,Sat Apr 02 19:11:32 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,1143.77,1.24,607.34,4442802.0,1.24,
1301767893285,Sat Apr 02 19:11:33 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,1143.77,1.24,353.06,4443377.5,1.24,
1301767894285,Sat Apr 02 19:11:34 BST 2011,5,ACTIVE,Victoria Azarenka,1.22,7.41,1.23,27.43,4445143.0,1.23,
1301767895285,Sat Apr 02 19:11:35 BST 2011,5,ACTIVE,Victoria Azarenka,1.21,13106.12,1.22,63.21,4445178.0,1.22,
1301767896285,Sat Apr 02 19:11:36 BST 2011,5,ACTIVE,Victoria Azarenka,1.21,12669.08,1.24,351.53,4446136.0,1.24,
1301767897285,Sat Apr 02 19:11:37 BST 2011,5,ACTIVE,Victoria Azarenka,1.21,12669.08,1.23,3451.96,4446140.0,1.23,
1301767898285,Sat Apr 02 19:11:38 BST 2011,5,ACTIVE,Victoria Azarenka,1.21,12669.08,1.23,3381.42,4446283.0,1.23,
1301767899285,Sat Apr 02 19:11:39 BST 2011,5,ACTIVE,Victoria Azarenka,1.21,12669.08,1.23,3381.42,4446283.0,1.23,
1301767900285,Sat Apr 02 19:11:40 BST 2011,5,ACTIVE,Victoria Azarenka,1.21,12669.08,1.23,4326.81,4446283.0,1.23,
1301767901285,Sat Apr 02 19:11:41 BST 2011,5,ACTIVE,Victoria Azarenka,1.21,12669.08,1.23,4334.17,4446283.0,1.23,
1301767902285,Sat Apr 02 19:11:42 BST 2011,5,ACTIVE,Victoria Azarenka,1.21,12669.08,1.23,4234.32,4446485.5,1.23,
1301767903285,Sat Apr 02 19:11:43 BST 2011,5,ACTIVE,Victoria Azarenka,1.21,12669.08,1.23,1041.04,4447085.5,1.23,
1301767904285,Sat Apr 02 19:11:44 BST 2011,5,ACTIVE,Victoria Azarenka,1.21,12669.08,1.23,1041.04,4447085.5,1.23,
1301767905285,Sat Apr 02 19:11:45 BST 2011,5,ACTIVE,Victoria Azarenka,1.21,12669.08,1.23,97.02,4447147.0,1.23,
1301767907285,Sat Apr 02 19:11:47 BST 2011,5,ACTIVE,Victoria Azarenka,1.21,12669.08,1.23,54.42,4447189.5,1.23,
1301767908285,Sat Apr 02 19:11:48 BST 2011,5,ACTIVE,Victoria Azarenka,1.21,12669.08,1.23,52.65,4447228.5,1.22,
1301767909285,Sat Apr 02 19:11:49 BST 2011,5,ACTIVE,Victoria Azarenka,1.19,928.83,1.23,52.65,4447281.5,1.22,
1301767910285,Sat Apr 02 19:11:50 BST 2011,5,ACTIVE,Victoria Azarenka,1.19,928.83,1.23,9.57,4447761.5,1.23,
1301767911285,Sat Apr 02 19:11:51 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,1687.44,1.19,7632.53,4450545.5,1.19,
1301767913285,Sat Apr 02 19:11:53 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,1687.44,1.19,17016.54,4450685.5,1.19,
1301767914285,Sat Apr 02 19:11:54 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,1250.39,1.19,43899.81,4451559.5,1.18,
1301767915285,Sat Apr 02 19:11:55 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,1250.39,1.19,41891.46,4451579.0,1.19,
1301767916285,Sat Apr 02 19:11:56 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,1250.39,1.19,41891.46,4451579.0,1.19,
1301767917285,Sat Apr 02 19:11:57 BST 2011,5,ACTIVE,Victoria Azarenka,1.18,1250.39,1.19,41891.46,4451579.0,1.19,
1301767919285,Sat Apr 02 19:11:59 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,12206.12,1.18,3379.83,4455880.0,1.17,
1301767920285,Sat Apr 02 19:12:00 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,12206.12,1.18,3377.18,4455885.0,1.18,
1301767921285,Sat Apr 02 19:12:01 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,12206.12,1.18,3818.64,4455885.0,1.18,
1301767922285,Sat Apr 02 19:12:02 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,12206.12,1.18,4260.11,4455885.0,1.18,
1301767924285,Sat Apr 02 19:12:04 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,13701.85,1.18,4277.76,4455885.0,1.18,
1301767925285,Sat Apr 02 19:12:05 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,13701.85,1.18,2409.53,4460201.0,1.18,
1301767926285,Sat Apr 02 19:12:06 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,13684.2,1.18,409.53,4464236.0,1.18,
1301767927285,Sat Apr 02 19:12:07 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,13666.54,1.18,409.53,4464271.5,1.17,
1301767928285,Sat Apr 02 19:12:08 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,13666.54,1.18,9156.53,4464331.5,1.18,
1301767929285,Sat Apr 02 19:12:09 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,13666.54,1.18,9151.53,4464341.5,1.18,
1301767930285,Sat Apr 02 19:12:10 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,13626.54,1.18,9204.51,4464492.0,1.17,
1301767931285,Sat Apr 02 19:12:11 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,12123.81,1.18,515.8,4464506.0,1.17,
1301767932285,Sat Apr 02 19:12:12 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,12123.81,1.18,440.8,4464656.0,1.18,
1301767933285,Sat Apr 02 19:12:13 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,6106.15,1.18,262.45,4477048.0,1.17,
1301767934285,Sat Apr 02 19:12:14 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,13106.12,1.18,262.45,4477048.0,1.17,
1301767936285,Sat Apr 02 19:12:16 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,13106.12,1.17,14.54,4477055.0,1.17,
1301767937285,Sat Apr 02 19:12:17 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,13106.12,1.17,809.17,4477055.0,1.17,
1301767938285,Sat Apr 02 19:12:18 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,13106.12,1.17,809.17,4477055.0,1.17,
1301767939285,Sat Apr 02 19:12:19 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,13106.12,1.17,4280.83,4477055.0,1.17,
1301767940285,Sat Apr 02 19:12:20 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,13106.12,1.17,4280.83,4477055.0,1.17,
1301767941285,Sat Apr 02 19:12:21 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,13106.12,1.17,4280.83,4477055.0,1.17,
1301767942285,Sat Apr 02 19:12:22 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,13106.12,1.17,4104.24,4477408.5,1.17,
1301767943285,Sat Apr 02 19:12:23 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,13106.12,1.16,1000.0,4477408.5,1.17,
1301767945285,Sat Apr 02 19:12:25 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,13106.12,1.16,1000.0,4477408.5,1.17,
1301767946285,Sat Apr 02 19:12:26 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,13106.12,1.16,1000.0,4477408.5,1.17,
1301767947285,Sat Apr 02 19:12:27 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,12223.2,1.16,987.72,4479199.0,1.16,
1301767948285,Sat Apr 02 19:12:28 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,12223.2,1.16,1076.01,4479199.0,1.16,
1301767949285,Sat Apr 02 19:12:29 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,12223.2,1.16,1076.01,4479199.0,1.16,
1301767951285,Sat Apr 02 19:12:31 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,12223.2,1.16,1076.01,4479199.0,1.16,
1301767952285,Sat Apr 02 19:12:32 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,12205.54,1.16,193.09,4481000.0,1.16,
1301767953285,Sat Apr 02 19:12:33 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,12098.84,1.16,193.09,4481213.5,1.15,
1301767954285,Sat Apr 02 19:12:34 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,12098.84,1.16,190.6,4481218.5,1.16,
1301767955285,Sat Apr 02 19:12:35 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,12098.84,1.16,185.56,4481228.5,1.16,
1301767958285,Sat Apr 02 19:12:38 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,12098.84,1.16,124.55,4481350.5,1.16,
1301767959285,Sat Apr 02 19:12:39 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,12098.84,1.16,120.14,4481359.0,1.16,
1301767960285,Sat Apr 02 19:12:40 BST 2011,5,ACTIVE,Victoria Azarenka,1.15,12058.23,1.16,120.14,4481440.5,1.15,
1301767962285,Sat Apr 02 19:12:42 BST 2011,5,ACTIVE,Victoria Azarenka,1.14,20.49,1.16,120.14,4481440.5,1.15,
1301767965285,Sat Apr 02 19:12:45 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,13106.12,1.12,5083.29,4481588.0,1.13,
1301767966285,Sat Apr 02 19:12:46 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,13106.12,1.12,8999.1,4481603.5,1.12,
1301767967285,Sat Apr 02 19:12:47 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,12669.08,1.12,8997.33,4482481.5,1.11,
1301767968285,Sat Apr 02 19:12:48 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,12669.08,1.12,22103.46,4482481.5,1.11,
1301767969285,Sat Apr 02 19:12:49 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,12669.08,1.12,22062.07,4482564.0,1.12,
1301767971285,Sat Apr 02 19:12:51 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,12669.08,1.12,23624.57,4482564.0,1.12,
1301767973285,Sat Apr 02 19:12:53 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,13665.54,1.12,23624.57,4482571.0,1.11,
1301767974285,Sat Apr 02 19:12:54 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,13665.54,1.12,23624.57,4482571.0,1.11,
1301767975285,Sat Apr 02 19:12:55 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,13665.54,1.12,23608.66,4482603.0,1.12,
1301767976285,Sat Apr 02 19:12:56 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,13419.76,1.12,23603.66,4483104.5,1.12,
1301767977285,Sat Apr 02 19:12:57 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,11074.38,1.12,23500.29,4488002.0,1.11,
1301767980285,Sat Apr 02 19:13:00 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,9408.85,1.12,32272.1,4491343.5,1.11,
1301767981285,Sat Apr 02 19:13:01 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,9405.96,1.12,32272.1,4491349.0,1.11,
1301767982285,Sat Apr 02 19:13:02 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,9126.5,1.12,32022.95,4492406.5,1.11,
1301767983285,Sat Apr 02 19:13:03 BST 2011,5,ACTIVE,Victoria Azarenka,1.11,662.63,1.12,32022.95,4494308.5,1.11,
